Date,Time,Visitor,Visitor_Goals,Home,Home_Goals,OT,Winner,Loser,HPP,VPP
2017-12-29,9:00 PM,Chicago Blackhawks,4,Edmonton Oilers,3,OT,Chicago Blackhawks,Edmonton Oilers,0.5333333333333333,0.5
2017-12-29,8:00 PM,Nashville Predators,2,Minnesota Wild,4,,Minnesota Wild,Nashville Predators,0.5833333333333334,0.7
2017-12-29,7:00 PM,Buffalo Sabres,4,New Jersey Devils,3,OT,Buffalo Sabres,New Jersey Devils,0.65,0.36666666666666664
2017-12-29,7:30 PM,Columbus Blue Jackets,4,Ottawa Senators,5,,Ottawa Senators,Columbus Blue Jackets,0.36666666666666664,0.6166666666666667
2017-12-29,7:30 PM,Philadelphia Flyers,5,Tampa Bay Lightning,3,,Philadelphia Flyers,Tampa Bay Lightning,0.7666666666666667,0.5
2017-12-29,8:00 PM,New York Islanders,2,Winnipeg Jets,4,,Winnipeg Jets,New York Islanders,0.65,0.6166666666666667
2017-12-30,7:00 PM,Montreal Canadiens,0,Florida Panthers,2,,Florida Panthers,Montreal Canadiens,0.5166666666666667,0.55
2017-12-30,8:00 PM,Minnesota Wild,0,Nashville Predators,3,,Nashville Predators,Minnesota Wild,0.6666666666666666,0.5833333333333334
2017-12-30,7:00 PM,Boston Bruins,5,Ottawa Senators,0,,Boston Bruins,Ottawa Senators,0.4,0.6666666666666666
2017-12-30,8:00 PM,Carolina Hurricanes,2,St. Louis Blues,3,,St. Louis Blues,Carolina Hurricanes,0.55,0.6
2017-12-30,10:00 PM,Los Angeles Kings,4,Vancouver Canucks,3,,Los Angeles Kings,Vancouver Canucks,0.4666666666666667,0.6
2017-12-30,7:00 PM,New Jersey Devils,2,Washington Capitals,5,,Washington Capitals,New Jersey Devils,0.6666666666666666,0.6333333333333333
2017-12-31,4:00 PM,Arizona Coyotes,2,Anaheim Ducks,5,,Anaheim Ducks,Arizona Coyotes,0.55,0.36666666666666664
2017-12-31,6:00 PM,Tampa Bay Lightning,5,Columbus Blue Jackets,0,,Tampa Bay Lightning,Columbus Blue Jackets,0.5833333333333334,0.75
2017-12-31,9:00 PM,Chicago Blackhawks,3,Calgary Flames,4,OT,Calgary Flames,Chicago Blackhawks,0.5333333333333333,0.5333333333333333
2017-12-31,8:00 PM,New York Islanders,1,Colorado Avalanche,6,,Colorado Avalanche,New York Islanders,0.5166666666666667,0.5833333333333334
2017-12-31,8:00 PM,San Jose Sharks,0,Dallas Stars,6,,Dallas Stars,San Jose Sharks,0.5833333333333334,0.6666666666666666
2017-12-31,7:00 PM,Pittsburgh Penguins,1,Detroit Red Wings,4,,Detroit Red Wings,Pittsburgh Penguins,0.45,0.5
2017-12-31,7:00 PM,Winnipeg Jets,5,Edmonton Oilers,0,,Winnipeg Jets,Edmonton Oilers,0.5333333333333333,0.6666666666666666
2017-12-31,3:30 PM,Toronto Maple Leafs,3,Vegas Golden Knights,6,,Vegas Golden Knights,Toronto Maple Leafs,0.7,0.5666666666666667
2018-01-01,1:00 PM,New York Rangers,3,Buffalo Sabres,2,OT,New York Rangers,Buffalo Sabres,0.4,0.6833333333333333
2018-01-02,7:00 PM,Washington Capitals,5,Carolina Hurricanes,4,OT,Washington Capitals,Carolina Hurricanes,0.5666666666666667,0.7
2018-01-02,9:00 PM,Winnipeg Jets,2,Colorado Avalanche,3,OT,Colorado Avalanche,Winnipeg Jets,0.55,0.6666666666666666
2018-01-02,8:30 PM,Columbus Blue Jackets,2,Dallas Stars,1,,Columbus Blue Jackets,Dallas Stars,0.6166666666666667,0.55
2018-01-02,9:30 PM,Los Angeles Kings,5,Edmonton Oilers,0,,Los Angeles Kings,Edmonton Oilers,0.5,0.6
2018-01-02,8:00 PM,Florida Panthers,1,Minnesota Wild,5,,Minnesota Wild,Florida Panthers,0.55,0.55
2018-01-02,7:30 PM,San Jose Sharks,4,Montreal Canadiens,1,,San Jose Sharks,Montreal Canadiens,0.5166666666666667,0.6333333333333333
2018-01-02,7:00 PM,Boston Bruins,5,New York Islanders,1,,Boston Bruins,New York Islanders,0.55,0.6833333333333333
2018-01-02,7:00 PM,Pittsburgh Penguins,5,Philadelphia Flyers,1,,Pittsburgh Penguins,Philadelphia Flyers,0.5,0.4666666666666667
2018-01-02,8:00 PM,New Jersey Devils,2,St. Louis Blues,3,SO,St. Louis Blues,New Jersey Devils,0.55,0.6333333333333333
2018-01-02,7:00 PM,Tampa Bay Lightning,2,Toronto Maple Leafs,0,,Tampa Bay Lightning,Toronto Maple Leafs,0.5666666666666667,0.75
2018-01-02,10:00 PM,Anaheim Ducks,5,Vancouver Canucks,0,,Anaheim Ducks,Vancouver Canucks,0.43333333333333335,0.55
2018-01-02,10:00 PM,Nashville Predators,0,Vegas Golden Knights,3,,Vegas Golden Knights,Nashville Predators,0.7,0.7
2018-01-03,7:30 PM,Ottawa Senators,1,Detroit Red Wings,2,OT,Detroit Red Wings,Ottawa Senators,0.4666666666666667,0.38333333333333336
2018-01-03,8:00 PM,Chicago Blackhawks,5,New York Rangers,2,,Chicago Blackhawks,New York Rangers,0.6833333333333333,0.5333333333333333
2018-01-04,9:00 PM,Nashville Predators,2,Arizona Coyotes,3,OT,Arizona Coyotes,Nashville Predators,0.36666666666666664,0.6833333333333333
2018-01-04,9:00 PM,Los Angeles Kings,3,Calgary Flames,4,,Calgary Flames,Los Angeles Kings,0.5333333333333333,0.6
2018-01-04,9:00 PM,Columbus Blue Jackets,0,Colorado Avalanche,2,,Colorado Avalanche,Columbus Blue Jackets,0.55,0.5833333333333334
2018-01-04,8:30 PM,New Jersey Devils,3,Dallas Stars,4,,Dallas Stars,New Jersey Devils,0.5833333333333334,0.6166666666666667
2018-01-04,9:00 PM,Anaheim Ducks,1,Edmonton Oilers,2,SO,Edmonton Oilers,Anaheim Ducks,0.5,0.55
2018-01-04,8:00 PM,Buffalo Sabres,2,Minnesota Wild,6,,Minnesota Wild,Buffalo Sabres,0.5833333333333334,0.38333333333333336
2018-01-04,7:30 PM,Tampa Bay Lightning,1,Montreal Canadiens,2,SO,Montreal Canadiens,Tampa Bay Lightning,0.5166666666666667,0.75
2018-01-04,7:00 PM,New York Islanders,4,Philadelphia Flyers,6,,Philadelphia Flyers,New York Islanders,0.5,0.55
2018-01-04,7:00 PM,Carolina Hurricanes,4,Pittsburgh Penguins,0,,Carolina Hurricanes,Pittsburgh Penguins,0.4666666666666667,0.5833333333333334
2018-01-04,8:00 PM,Vegas Golden Knights,1,St. Louis Blues,2,,St. Louis Blues,Vegas Golden Knights,0.55,0.7
2018-01-04,7:00 PM,San Jose Sharks,2,Toronto Maple Leafs,3,SO,Toronto Maple Leafs,San Jose Sharks,0.5666666666666667,0.6666666666666666
2018-01-05,8:30 PM,Vegas Golden Knights,5,Chicago Blackhawks,4,,Vegas Golden Knights,Chicago Blackhawks,0.5333333333333333,0.6666666666666666
2018-01-05,7:30 PM,Florida Panthers,2,Detroit Red Wings,4,,Detroit Red Wings,Florida Panthers,0.5,0.5166666666666667
2018-01-05,7:00 PM,Pittsburgh Penguins,4,New York Islanders,0,,Pittsburgh Penguins,New York Islanders,0.5166666666666667,0.4666666666666667
2018-01-05,7:30 PM,San Jose Sharks,5,Ottawa Senators,6,OT,Ottawa Senators,San Jose Sharks,0.36666666666666664,0.65
2018-01-05,8:00 PM,Buffalo Sabres,3,Winnipeg Jets,4,,Winnipeg Jets,Buffalo Sabres,0.65,0.35
2018-01-06,8:00 PM,New York Rangers,2,Arizona Coyotes,1,SO,New York Rangers,Arizona Coyotes,0.36666666666666664,0.6833333333333333
2018-01-06,7:00 PM,Carolina Hurricanes,1,Boston Bruins,7,,Boston Bruins,Carolina Hurricanes,0.6833333333333333,0.6
2018-01-06,10:00 PM,Anaheim Ducks,2,Calgary Flames,3,,Calgary Flames,Anaheim Ducks,0.5666666666666667,0.5666666666666667
2018-01-06,9:00 PM,Minnesota Wild,2,Colorado Avalanche,7,,Colorado Avalanche,Minnesota Wild,0.5833333333333334,0.5833333333333334
2018-01-06,3:00 PM,Edmonton Oilers,1,Dallas Stars,5,,Dallas Stars,Edmonton Oilers,0.5833333333333334,0.5333333333333333
2018-01-06,10:30 PM,Nashville Predators,4,Los Angeles Kings,3,,Nashville Predators,Los Angeles Kings,0.5666666666666667,0.6666666666666666
2018-01-06,7:00 PM,Tampa Bay Lightning,3,Ottawa Senators,6,,Ottawa Senators,Tampa Bay Lightning,0.38333333333333336,0.7333333333333333
2018-01-06,1:00 PM,St. Louis Blues,3,Philadelphia Flyers,6,,Philadelphia Flyers,St. Louis Blues,0.5333333333333333,0.55
2018-01-06,7:00 PM,Vancouver Canucks,2,Toronto Maple Leafs,3,SO,Toronto Maple Leafs,Vancouver Canucks,0.6,0.4
2018-01-07,5:00 PM,Florida Panthers,2,Columbus Blue Jackets,3,SO,Columbus Blue Jackets,Florida Panthers,0.55,0.5
2018-01-07,3:00 PM,Edmonton Oilers,1,Chicago Blackhawks,4,,Chicago Blackhawks,Edmonton Oilers,0.5333333333333333,0.5
2018-01-07,7:00 PM,Tampa Bay Lightning,5,Detroit Red Wings,2,,Tampa Bay Lightning,Detroit Red Wings,0.5333333333333333,0.7
2018-01-07,7:00 PM,Vancouver Canucks,2,Montreal Canadiens,5,,Montreal Canadiens,Vancouver Canucks,0.5166666666666667,0.4
2018-01-07,1:00 PM,New Jersey Devils,4,New York Islanders,5,SO,New York Islanders,New Jersey Devils,0.48333333333333334,0.5833333333333334
2018-01-07,1:00 PM,Buffalo Sabres,1,Philadelphia Flyers,4,,Philadelphia Flyers,Buffalo Sabres,0.5333333333333333,0.35
2018-01-07,7:30 PM,Boston Bruins,5,Pittsburgh Penguins,6,OT,Pittsburgh Penguins,Boston Bruins,0.5,0.7
2018-01-07,9:30 PM,New York Rangers,1,Vegas Golden Knights,2,,Vegas Golden Knights,New York Rangers,0.7,0.6833333333333333
2018-01-07,3:00 PM,San Jose Sharks,1,Winnipeg Jets,4,,Winnipeg Jets,San Jose Sharks,0.65,0.6666666666666666
2018-01-07,3:00 PM,St. Louis Blues,3,Washington Capitals,4,OT,Washington Capitals,St. Louis Blues,0.7,0.55
2018-01-08,7:00 PM,Columbus Blue Jackets,3,Toronto Maple Leafs,2,OT,Columbus Blue Jackets,Toronto Maple Leafs,0.6,0.55
2018-01-09,7:00 PM,Winnipeg Jets,7,Buffalo Sabres,4,,Winnipeg Jets,Buffalo Sabres,0.35,0.6666666666666666
2018-01-09,8:00 PM,Calgary Flames,3,Minnesota Wild,2,OT,Calgary Flames,Minnesota Wild,0.5833333333333334,0.6
2018-01-09,8:00 PM,Edmonton Oilers,1,Nashville Predators,2,,Nashville Predators,Edmonton Oilers,0.7,0.5
2018-01-09,7:30 PM,Chicago Blackhawks,8,Ottawa Senators,2,,Chicago Blackhawks,Ottawa Senators,0.38333333333333336,0.5666666666666667
2018-01-09,8:00 PM,Florida Panthers,7,St. Louis Blues,4,,Florida Panthers,St. Louis Blues,0.5333333333333333,0.5166666666666667
2018-01-09,7:30 PM,Carolina Hurricanes,4,Tampa Bay Lightning,5,,Tampa Bay Lightning,Carolina Hurricanes,0.7333333333333333,0.6
2018-01-09,7:00 PM,Vancouver Canucks,1,Washington Capitals,3,,Washington Capitals,Vancouver Canucks,0.7333333333333333,0.4
2018-01-10,8:00 PM,Minnesota Wild,2,Chicago Blackhawks,1,,Minnesota Wild,Chicago Blackhawks,0.6,0.6
2018-01-10,7:30 PM,Ottawa Senators,4,Toronto Maple Leafs,3,,Ottawa Senators,Toronto Maple Leafs,0.6166666666666667,0.36666666666666664
2018-01-11,7:00 PM,Columbus Blue Jackets,1,Buffalo Sabres,3,,Buffalo Sabres,Columbus Blue Jackets,0.31666666666666665,0.5666666666666667
2018-01-11,7:30 PM,Calgary Flames,5,Tampa Bay Lightning,1,,Calgary Flames,Tampa Bay Lightning,0.7333333333333333,0.6
2018-01-11,7:00 PM,Carolina Hurricanes,3,Washington Capitals,1,,Carolina Hurricanes,Washington Capitals,0.7333333333333333,0.5833333333333334
2018-01-12,9:00 PM,Edmonton Oilers,4,Arizona Coyotes,2,,Edmonton Oilers,Arizona Coyotes,0.38333333333333336,0.4666666666666667
2018-01-12,7:30 PM,Washington Capitals,4,Carolina Hurricanes,3,,Washington Capitals,Carolina Hurricanes,0.5833333333333334,0.7
2018-01-12,7:00 PM,Vancouver Canucks,5,Columbus Blue Jackets,2,,Vancouver Canucks,Columbus Blue Jackets,0.5666666666666667,0.36666666666666664
2018-01-12,8:30 PM,Winnipeg Jets,1,Chicago Blackhawks,2,,Chicago Blackhawks,Winnipeg Jets,0.5666666666666667,0.6666666666666666
2018-01-12,7:30 PM,Calgary Flames,4,Florida Panthers,2,,Calgary Flames,Florida Panthers,0.55,0.6
2018-01-13,9:00 PM,Colorado Avalanche,4,Dallas Stars,1,,Colorado Avalanche,Dallas Stars,0.6166666666666667,0.5833333333333334
2018-01-13,10:30 PM,Anaheim Ducks,4,Los Angeles Kings,2,,Anaheim Ducks,Los Angeles Kings,0.5666666666666667,0.5666666666666667
2018-01-13,7:00 PM,Winnipeg Jets,1,Minnesota Wild,4,,Minnesota Wild,Winnipeg Jets,0.6333333333333333,0.6666666666666666
2018-01-13,7:00 PM,Boston Bruins,4,Montreal Canadiens,3,SO,Boston Bruins,Montreal Canadiens,0.5166666666666667,0.7
2018-01-13,7:00 PM,Philadelphia Flyers,5,New Jersey Devils,3,,Philadelphia Flyers,New Jersey Devils,0.5666666666666667,0.55
2018-01-13,1:00 PM,New York Islanders,7,New York Rangers,2,,New York Islanders,New York Rangers,0.6833333333333333,0.5166666666666667
2018-01-13,1:00 PM,Detroit Red Wings,1,Pittsburgh Penguins,4,,Pittsburgh Penguins,Detroit Red Wings,0.5,0.5333333333333333
2018-01-13,10:30 PM,Arizona Coyotes,5,San Jose Sharks,6,OT,San Jose Sharks,Arizona Coyotes,0.6333333333333333,0.38333333333333336
2018-01-13,10:00 PM,Edmonton Oilers,3,Vegas Golden Knights,2,OT,Edmonton Oilers,Vegas Golden Knights,0.7333333333333333,0.4666666666666667
2018-01-14,3:00 PM,Calgary Flames,4,Carolina Hurricanes,1,,Calgary Flames,Carolina Hurricanes,0.55,0.6
2018-01-14,12:30 PM,Detroit Red Wings,4,Chicago Blackhawks,0,,Detroit Red Wings,Chicago Blackhawks,0.5666666666666667,0.5
2018-01-14,8:00 PM,Vancouver Canucks,3,Minnesota Wild,2,OT,Vancouver Canucks,Minnesota Wild,0.6333333333333333,0.4
2018-01-14,7:30 PM,New York Rangers,2,Pittsburgh Penguins,5,,Pittsburgh Penguins,New York Rangers,0.5166666666666667,0.65
2018-01-15,1:00 PM,Dallas Stars,3,Boston Bruins,2,OT,Dallas Stars,Boston Bruins,0.7,0.5833333333333334
2018-01-15,3:00 PM,Anaheim Ducks,1,Colorado Avalanche,3,,Colorado Avalanche,Anaheim Ducks,0.5833333333333334,0.5833333333333334
2018-01-15,4:00 PM,San Jose Sharks,4,Los Angeles Kings,1,,San Jose Sharks,Los Angeles Kings,0.5333333333333333,0.6333333333333333
2018-01-15,7:30 PM,New York Islanders,5,Montreal Canadiens,4,OT,New York Islanders,Montreal Canadiens,0.5333333333333333,0.5166666666666667
2018-01-16,9:00 PM,San Jose Sharks,3,Arizona Coyotes,2,SO,San Jose Sharks,Arizona Coyotes,0.36666666666666664,0.6333333333333333
2018-01-16,7:30 PM,Dallas Stars,4,Detroit Red Wings,2,,Dallas Stars,Detroit Red Wings,0.5,0.6166666666666667
2018-01-16,8:00 PM,Vegas Golden Knights,0,Nashville Predators,1,,Nashville Predators,Vegas Golden Knights,0.7333333333333333,0.75
2018-01-16,7:00 PM,New Jersey Devils,4,New York Islanders,1,,New Jersey Devils,New York Islanders,0.5333333333333333,0.5666666666666667
2018-01-16,7:00 PM,Philadelphia Flyers,1,New York Rangers,5,,New York Rangers,Philadelphia Flyers,0.6166666666666667,0.5833333333333334
2018-01-16,7:00 PM,St. Louis Blues,2,Toronto Maple Leafs,1,OT,St. Louis Blues,Toronto Maple Leafs,0.6166666666666667,0.5
2018-01-17,10:00 PM,Pittsburgh Penguins,3,Anaheim Ducks,5,,Anaheim Ducks,Pittsburgh Penguins,0.5666666666666667,0.55
2018-01-17,7:30 PM,Montreal Canadiens,1,Boston Bruins,4,,Boston Bruins,Montreal Canadiens,0.7166666666666667,0.5166666666666667
2018-01-18,7:00 PM,Dallas Stars,1,Columbus Blue Jackets,2,SO,Columbus Blue Jackets,Dallas Stars,0.5666666666666667,0.6166666666666667
2018-01-18,9:00 PM,San Jose Sharks,3,Colorado Avalanche,5,,Colorado Avalanche,San Jose Sharks,0.5833333333333334,0.6333333333333333
2018-01-18,10:00 PM,Pittsburgh Penguins,3,Los Angeles Kings,1,,Pittsburgh Penguins,Los Angeles Kings,0.5166666666666667,0.5166666666666667
2018-01-18,7:00 PM,Washington Capitals,3,New Jersey Devils,4,OT,New Jersey Devils,Washington Capitals,0.5833333333333334,0.7
2018-01-18,8:00 PM,Arizona Coyotes,2,Nashville Predators,3,SO,Nashville Predators,Arizona Coyotes,0.7333333333333333,0.36666666666666664
2018-01-18,7:00 PM,Boston Bruins,5,New York Islanders,2,,Boston Bruins,New York Islanders,0.5333333333333333,0.7166666666666667
2018-01-18,7:30 PM,Buffalo Sabres,3,New York Rangers,4,,New York Rangers,Buffalo Sabres,0.6166666666666667,0.35
2018-01-18,7:30 PM,St. Louis Blues,4,Ottawa Senators,1,,St. Louis Blues,Ottawa Senators,0.4,0.5
2018-01-18,7:00 PM,Toronto Maple Leafs,2,Philadelphia Flyers,3,OT,Philadelphia Flyers,Toronto Maple Leafs,0.55,0.6
2018-01-18,7:30 PM,Vegas Golden Knights,4,Tampa Bay Lightning,1,,Vegas Golden Knights,Tampa Bay Lightning,0.7166666666666667,0.7166666666666667
2018-01-19,10:00 PM,Los Angeles Kings,1,Anaheim Ducks,2,,Anaheim Ducks,Los Angeles Kings,0.5666666666666667,0.48333333333333334
2018-01-19,7:30 PM,Vegas Golden Knights,3,Florida Panthers,4,OT,Florida Panthers,Vegas Golden Knights,0.5333333333333333,0.7333333333333333
2018-01-19,7:30 PM,Montreal Canadiens,3,Washington Capitals,2,,Montreal Canadiens,Washington Capitals,0.7166666666666667,0.48333333333333334
2018-01-20,1:00 PM,Dallas Stars,7,Buffalo Sabres,1,,Dallas Stars,Buffalo Sabres,0.31666666666666665,0.6333333333333333
2018-01-20,3:00 PM,Winnipeg Jets,2,Calgary Flames,1,SO,Winnipeg Jets,Calgary Flames,0.6333333333333333,0.6333333333333333
2018-01-20,8:30 PM,New York Islanders,7,Chicago Blackhawks,3,,New York Islanders,Chicago Blackhawks,0.5666666666666667,0.5
2018-01-20,3:00 PM,New York Rangers,1,Colorado Avalanche,3,,Colorado Avalanche,New York Rangers,0.6166666666666667,0.6166666666666667
2018-01-20,7:00 PM,Carolina Hurricanes,3,Detroit Red Wings,1,,Carolina Hurricanes,Detroit Red Wings,0.5,0.5333333333333333
2018-01-20,10:00 PM,Vancouver Canucks,2,Edmonton Oilers,5,,Edmonton Oilers,Vancouver Canucks,0.5,0.4
2018-01-20,9:00 PM,Tampa Bay Lightning,2,Minnesota Wild,5,,Minnesota Wild,Tampa Bay Lightning,0.6166666666666667,0.6833333333333333
2018-01-20,7:00 PM,Boston Bruins,4,Montreal Canadiens,1,,Boston Bruins,Montreal Canadiens,0.48333333333333334,0.75
2018-01-20,8:00 PM,Florida Panthers,3,Nashville Predators,4,,Nashville Predators,Florida Panthers,0.7333333333333333,0.5666666666666667
2018-01-20,7:00 PM,Toronto Maple Leafs,4,Ottawa Senators,3,,Toronto Maple Leafs,Ottawa Senators,0.36666666666666664,0.5833333333333334
2018-01-20,1:00 PM,New Jersey Devils,1,Philadelphia Flyers,3,,Philadelphia Flyers,New Jersey Devils,0.5666666666666667,0.6166666666666667
2018-01-20,8:00 PM,Pittsburgh Penguins,1,San Jose Sharks,2,,San Jose Sharks,Pittsburgh Penguins,0.6333333333333333,0.55
2018-01-20,8:00 PM,Arizona Coyotes,5,St. Louis Blues,2,,Arizona Coyotes,St. Louis Blues,0.5333333333333333,0.38333333333333336
2018-01-21,9:00 PM,San Jose Sharks,6,Anaheim Ducks,2,,San Jose Sharks,Anaheim Ducks,0.6,0.6333333333333333
2018-01-21,6:00 PM,Vegas Golden Knights,5,Carolina Hurricanes,1,,Vegas Golden Knights,Carolina Hurricanes,0.5333333333333333,0.75
2018-01-21,10:30 PM,New York Rangers,2,Los Angeles Kings,4,,Los Angeles Kings,New York Rangers,0.48333333333333334,0.5833333333333334
2018-01-21,8:00 PM,Vancouver Canucks,0,Winnipeg Jets,1,,Winnipeg Jets,Vancouver Canucks,0.6333333333333333,0.4
2018-01-21,12:30 PM,Philadelphia Flyers,2,Washington Capitals,1,OT,Philadelphia Flyers,Washington Capitals,0.6833333333333333,0.5666666666666667
2018-01-22,9:00 PM,New York Islanders,2,Arizona Coyotes,3,OT,Arizona Coyotes,New York Islanders,0.4,0.5
2018-01-22,9:00 PM,Buffalo Sabres,2,Calgary Flames,1,OT,Buffalo Sabres,Calgary Flames,0.6166666666666667,0.31666666666666665
2018-01-22,8:30 PM,Tampa Bay Lightning,2,Chicago Blackhawks,0,,Tampa Bay Lightning,Chicago Blackhawks,0.5666666666666667,0.65
2018-01-22,8:00 PM,Ottawa Senators,1,Minnesota Wild,3,,Minnesota Wild,Ottawa Senators,0.6166666666666667,0.36666666666666664
2018-01-22,7:00 PM,Detroit Red Wings,3,New Jersey Devils,0,,Detroit Red Wings,New Jersey Devils,0.6,0.4666666666666667
2018-01-22,7:00 PM,Colorado Avalanche,4,Toronto Maple Leafs,2,,Colorado Avalanche,Toronto Maple Leafs,0.5833333333333334,0.6333333333333333
2018-01-23,10:00 PM,New York Rangers,3,Anaheim Ducks,6,,Anaheim Ducks,New York Rangers,0.5666666666666667,0.55
2018-01-23,7:00 PM,New Jersey Devils,2,Boston Bruins,3,,Boston Bruins,New Jersey Devils,0.7666666666666667,0.5666666666666667
2018-01-23,8:30 PM,Florida Panthers,1,Dallas Stars,6,,Dallas Stars,Florida Panthers,0.65,0.5333333333333333
2018-01-23,7:30 PM,Philadelphia Flyers,3,Detroit Red Wings,2,OT,Philadelphia Flyers,Detroit Red Wings,0.4666666666666667,0.6
2018-01-23,9:00 PM,Buffalo Sabres,5,Edmonton Oilers,0,,Buffalo Sabres,Edmonton Oilers,0.5166666666666667,0.3333333333333333
2018-01-23,7:30 PM,Colorado Avalanche,2,Montreal Canadiens,4,,Montreal Canadiens,Colorado Avalanche,0.48333333333333334,0.6666666666666666
2018-01-23,8:00 PM,Tampa Bay Lightning,4,Nashville Predators,3,OT,Tampa Bay Lightning,Nashville Predators,0.7333333333333333,0.65
2018-01-23,7:00 PM,Carolina Hurricanes,1,Pittsburgh Penguins,3,,Pittsburgh Penguins,Carolina Hurricanes,0.5333333333333333,0.5333333333333333
2018-01-23,10:30 PM,Winnipeg Jets,5,San Jose Sharks,4,OT,Winnipeg Jets,San Jose Sharks,0.6333333333333333,0.6333333333333333
2018-01-23,8:00 PM,Ottawa Senators,0,St. Louis Blues,3,,St. Louis Blues,Ottawa Senators,0.5333333333333333,0.3333333333333333
2018-01-23,10:00 PM,Los Angeles Kings,2,Vancouver Canucks,6,,Vancouver Canucks,Los Angeles Kings,0.4,0.5166666666666667
2018-01-23,10:00 PM,Columbus Blue Jackets,3,Vegas Golden Knights,6,,Vegas Golden Knights,Columbus Blue Jackets,0.75,0.6
2018-01-24,10:00 PM,Los Angeles Kings,2,Calgary Flames,1,OT,Los Angeles Kings,Calgary Flames,0.6,0.5166666666666667
2018-01-24,8:00 PM,Toronto Maple Leafs,3,Chicago Blackhawks,2,OT,Toronto Maple Leafs,Chicago Blackhawks,0.5333333333333333,0.55
2018-01-25,10:00 PM,Winnipeg Jets,3,Anaheim Ducks,4,SO,Anaheim Ducks,Winnipeg Jets,0.5666666666666667,0.6333333333333333
2018-01-25,9:00 PM,Columbus Blue Jackets,2,Arizona Coyotes,1,,Columbus Blue Jackets,Arizona Coyotes,0.43333333333333335,0.5666666666666667
2018-01-25,8:30 PM,Toronto Maple Leafs,4,Dallas Stars,1,,Toronto Maple Leafs,Dallas Stars,0.6833333333333333,0.55
2018-01-25,7:30 PM,Chicago Blackhawks,5,Detroit Red Wings,1,,Chicago Blackhawks,Detroit Red Wings,0.48333333333333334,0.55
2018-01-25,9:00 PM,Calgary Flames,3,Edmonton Oilers,4,SO,Edmonton Oilers,Calgary Flames,0.48333333333333334,0.6166666666666667
2018-01-25,7:30 PM,Washington Capitals,4,Florida Panthers,2,,Washington Capitals,Florida Panthers,0.5333333333333333,0.6666666666666666
2018-01-25,7:30 PM,Carolina Hurricanes,6,Montreal Canadiens,5,,Carolina Hurricanes,Montreal Canadiens,0.48333333333333334,0.5
2018-01-25,7:00 PM,Nashville Predators,3,New Jersey Devils,0,,Nashville Predators,New Jersey Devils,0.5333333333333333,0.7166666666666667
2018-01-25,7:30 PM,Boston Bruins,3,Ottawa Senators,2,,Boston Bruins,Ottawa Senators,0.3,0.8
2018-01-25,7:00 PM,Tampa Bay Lightning,5,Philadelphia Flyers,1,,Tampa Bay Lightning,Philadelphia Flyers,0.6333333333333333,0.65
2018-01-25,7:00 PM,Minnesota Wild,3,Pittsburgh Penguins,6,,Pittsburgh Penguins,Minnesota Wild,0.5333333333333333,0.6166666666666667
2018-01-25,10:30 PM,New York Rangers,6,San Jose Sharks,5,,New York Rangers,San Jose Sharks,0.65,0.55
2018-01-25,8:00 PM,Colorado Avalanche,1,St. Louis Blues,3,,St. Louis Blues,Colorado Avalanche,0.5333333333333333,0.6333333333333333
2018-01-25,10:00 PM,Buffalo Sabres,4,Vancouver Canucks,0,,Buffalo Sabres,Vancouver Canucks,0.4,0.35
2018-01-25,10:00 PM,New York Islanders,2,Vegas Golden Knights,1,,New York Islanders,Vegas Golden Knights,0.7833333333333333,0.48333333333333334
2018-01-30,7:00 PM,Anaheim Ducks,3,Boston Bruins,1,,Anaheim Ducks,Boston Bruins,0.8333333333333334,0.5666666666666667
2018-01-30,7:00 PM,New Jersey Devils,3,Buffalo Sabres,1,,New Jersey Devils,Buffalo Sabres,0.38333333333333336,0.5166666666666667
2018-01-30,7:00 PM,Ottawa Senators,1,Carolina Hurricanes,2,,Carolina Hurricanes,Ottawa Senators,0.5,0.3
2018-01-30,7:00 PM,Minnesota Wild,3,Columbus Blue Jackets,2,SO,Minnesota Wild,Columbus Blue Jackets,0.5666666666666667,0.6166666666666667
2018-01-30,9:00 PM,Vegas Golden Knights,4,Calgary Flames,2,,Vegas Golden Knights,Calgary Flames,0.6,0.75
2018-01-30,8:30 PM,Los Angeles Kings,3,Dallas Stars,0,,Los Angeles Kings,Dallas Stars,0.65,0.55
2018-01-30,8:00 PM,Chicago Blackhawks,2,Nashville Predators,1,,Chicago Blackhawks,Nashville Predators,0.7166666666666667,0.55
2018-01-30,7:00 PM,Florida Panthers,4,New York Islanders,1,,Florida Panthers,New York Islanders,0.5166666666666667,0.5
2018-01-30,7:00 PM,San Jose Sharks,2,Pittsburgh Penguins,5,,Pittsburgh Penguins,San Jose Sharks,0.5333333333333333,0.65
2018-01-30,8:00 PM,Montreal Canadiens,1,St. Louis Blues,3,,St. Louis Blues,Montreal Canadiens,0.5333333333333333,0.4666666666666667
2018-01-30,10:00 PM,Colorado Avalanche,3,Vancouver Canucks,4,OT,Vancouver Canucks,Colorado Avalanche,0.4,0.6333333333333333
2018-01-30,8:00 PM,Tampa Bay Lightning,1,Winnipeg Jets,3,,Winnipeg Jets,Tampa Bay Lightning,0.65,0.65
2018-01-31,8:00 PM,San Jose Sharks,1,Detroit Red Wings,2,SO,Detroit Red Wings,San Jose Sharks,0.4666666666666667,0.6333333333333333
