Date,Time,Visitor,Visitor_Goals,Home,Home_Goals,OT,Winner,Loser,HPP,VPP
2017-01-05,7:30 PM,Nashville Predators,6,Tampa Bay Lightning,1,,Nashville Predators,Tampa Bay Lightning,0.5333333333333333,0.5666666666666667
2017-01-05,7:00 PM,Columbus Blue Jackets,0,Washington Capitals,5,,Washington Capitals,Columbus Blue Jackets,0.7,0.8833333333333333
2017-01-06,10:00 PM,Arizona Coyotes,2,Anaheim Ducks,3,OT,Anaheim Ducks,Arizona Coyotes,0.6333333333333333,0.38333333333333336
2017-01-06,8:30 PM,Carolina Hurricanes,1,Chicago Blackhawks,2,,Chicago Blackhawks,Carolina Hurricanes,0.6333333333333333,0.5833333333333334
2017-01-06,9:00 PM,New York Islanders,1,Colorado Avalanche,2,OT,Colorado Avalanche,New York Islanders,0.2833333333333333,0.5
2017-01-06,7:30 PM,Nashville Predators,1,Florida Panthers,2,,Florida Panthers,Nashville Predators,0.5166666666666667,0.6
2017-01-06,7:30 PM,Toronto Maple Leafs,4,New Jersey Devils,2,,Toronto Maple Leafs,New Jersey Devils,0.4666666666666667,0.5833333333333334
2017-01-06,10:00 PM,Calgary Flames,2,Vancouver Canucks,4,,Vancouver Canucks,Calgary Flames,0.5333333333333333,0.5833333333333334
2017-01-07,8:00 PM,New York Islanders,1,Arizona Coyotes,2,SO,Arizona Coyotes,New York Islanders,0.36666666666666664,0.5166666666666667
2017-01-07,1:00 PM,Winnipeg Jets,3,Buffalo Sabres,4,,Buffalo Sabres,Winnipeg Jets,0.48333333333333334,0.5333333333333333
2017-01-07,7:00 PM,New York Rangers,5,Columbus Blue Jackets,4,,New York Rangers,Columbus Blue Jackets,0.85,0.65
2017-01-07,10:00 PM,Vancouver Canucks,1,Calgary Flames,3,,Calgary Flames,Vancouver Canucks,0.5833333333333334,0.5666666666666667
2017-01-07,7:00 PM,Boston Bruins,4,Florida Panthers,0,,Boston Bruins,Florida Panthers,0.55,0.5333333333333333
2017-01-07,4:00 PM,Minnesota Wild,3,Los Angeles Kings,4,OT,Los Angeles Kings,Minnesota Wild,0.5666666666666667,0.7166666666666667
2017-01-07,7:00 PM,Edmonton Oilers,2,New Jersey Devils,1,OT,Edmonton Oilers,New Jersey Devils,0.4666666666666667,0.5333333333333333
2017-01-07,7:00 PM,Washington Capitals,1,Ottawa Senators,0,,Washington Capitals,Ottawa Senators,0.6,0.7
2017-01-07,1:00 PM,Tampa Bay Lightning,2,Philadelphia Flyers,4,,Philadelphia Flyers,Tampa Bay Lightning,0.6,0.5
2017-01-07,10:30 PM,Detroit Red Wings,3,San Jose Sharks,6,,San Jose Sharks,Detroit Red Wings,0.6,0.45
2017-01-07,8:00 PM,Dallas Stars,3,St. Louis Blues,4,,St. Louis Blues,Dallas Stars,0.55,0.5333333333333333
2017-01-07,7:00 PM,Montreal Canadiens,5,Toronto Maple Leafs,3,,Montreal Canadiens,Toronto Maple Leafs,0.6166666666666667,0.6166666666666667
2017-01-08,8:00 PM,Minnesota Wild,2,Anaheim Ducks,1,,Minnesota Wild,Anaheim Ducks,0.6666666666666666,0.7
2017-01-08,5:00 PM,Boston Bruins,3,Carolina Hurricanes,4,OT,Carolina Hurricanes,Boston Bruins,0.5666666666666667,0.5333333333333333
2017-01-08,6:00 PM,Philadelphia Flyers,1,Columbus Blue Jackets,2,OT,Columbus Blue Jackets,Philadelphia Flyers,0.8166666666666667,0.6
2017-01-08,7:00 PM,Nashville Predators,2,Chicago Blackhawks,5,,Chicago Blackhawks,Nashville Predators,0.6333333333333333,0.5666666666666667
2017-01-08,7:00 PM,Edmonton Oilers,3,Ottawa Senators,5,,Ottawa Senators,Edmonton Oilers,0.5666666666666667,0.5666666666666667
2017-01-08,5:00 PM,Tampa Bay Lightning,2,Pittsburgh Penguins,6,,Pittsburgh Penguins,Tampa Bay Lightning,0.7333333333333333,0.48333333333333334
2017-01-09,10:30 PM,Dallas Stars,6,Los Angeles Kings,4,,Dallas Stars,Los Angeles Kings,0.6,0.5
2017-01-09,7:30 PM,Washington Capitals,4,Montreal Canadiens,1,,Washington Capitals,Montreal Canadiens,0.6166666666666667,0.7
2017-01-09,7:00 PM,Florida Panthers,3,New Jersey Devils,0,,Florida Panthers,New Jersey Devils,0.45,0.5166666666666667
2017-01-09,8:00 PM,Calgary Flames,0,Winnipeg Jets,2,,Winnipeg Jets,Calgary Flames,0.5,0.5833333333333334
2017-01-10,10:00 PM,Dallas Stars,0,Anaheim Ducks,2,,Anaheim Ducks,Dallas Stars,0.6333333333333333,0.5333333333333333
2017-01-10,7:00 PM,Philadelphia Flyers,1,Buffalo Sabres,4,,Buffalo Sabres,Philadelphia Flyers,0.48333333333333334,0.5833333333333334
2017-01-10,7:00 PM,Columbus Blue Jackets,3,Carolina Hurricanes,5,,Carolina Hurricanes,Columbus Blue Jackets,0.5666666666666667,0.8166666666666667
2017-01-10,8:30 PM,Detroit Red Wings,3,Chicago Blackhawks,4,OT,Chicago Blackhawks,Detroit Red Wings,0.6333333333333333,0.45
2017-01-10,9:00 PM,San Jose Sharks,5,Edmonton Oilers,3,,San Jose Sharks,Edmonton Oilers,0.5333333333333333,0.6333333333333333
2017-01-10,8:00 PM,Vancouver Canucks,1,Nashville Predators,2,OT,Nashville Predators,Vancouver Canucks,0.55,0.5666666666666667
2017-01-10,8:00 PM,Boston Bruins,5,St. Louis Blues,3,,Boston Bruins,St. Louis Blues,0.5833333333333334,0.55
2017-01-11,9:30 PM,San Jose Sharks,2,Calgary Flames,3,,Calgary Flames,San Jose Sharks,0.5833333333333334,0.6666666666666666
2017-01-11,7:00 PM,Florida Panthers,2,New York Islanders,1,,Florida Panthers,New York Islanders,0.5333333333333333,0.55
2017-01-11,7:30 PM,Montreal Canadiens,7,Winnipeg Jets,4,,Montreal Canadiens,Winnipeg Jets,0.5333333333333333,0.6166666666666667
2017-01-11,8:00 PM,Pittsburgh Penguins,2,Washington Capitals,5,,Washington Capitals,Pittsburgh Penguins,0.7,0.7333333333333333
2017-01-12,9:00 PM,Anaheim Ducks,4,Colorado Avalanche,1,,Anaheim Ducks,Colorado Avalanche,0.31666666666666665,0.6333333333333333
2017-01-12,8:30 PM,Detroit Red Wings,2,Dallas Stars,5,,Dallas Stars,Detroit Red Wings,0.5166666666666667,0.45
2017-01-12,9:00 PM,New Jersey Devils,2,Edmonton Oilers,3,OT,Edmonton Oilers,New Jersey Devils,0.5,0.4166666666666667
2017-01-12,10:30 PM,St. Louis Blues,1,Los Angeles Kings,5,,Los Angeles Kings,St. Louis Blues,0.5666666666666667,0.5833333333333334
2017-01-12,8:00 PM,Montreal Canadiens,1,Minnesota Wild,7,,Minnesota Wild,Montreal Canadiens,0.7,0.6166666666666667
2017-01-12,8:00 PM,Boston Bruins,1,Nashville Predators,2,,Nashville Predators,Boston Bruins,0.5666666666666667,0.55
2017-01-12,7:30 PM,Pittsburgh Penguins,1,Ottawa Senators,4,,Ottawa Senators,Pittsburgh Penguins,0.5666666666666667,0.7
2017-01-12,7:00 PM,Vancouver Canucks,4,Philadelphia Flyers,5,SO,Philadelphia Flyers,Vancouver Canucks,0.5833333333333334,0.5833333333333334
2017-01-12,7:30 PM,Buffalo Sabres,2,Tampa Bay Lightning,4,,Tampa Bay Lightning,Buffalo Sabres,0.45,0.5166666666666667
2017-01-13,9:00 PM,Winnipeg Jets,3,Arizona Coyotes,4,,Arizona Coyotes,Winnipeg Jets,0.36666666666666664,0.5
2017-01-13,7:30 PM,Buffalo Sabres,2,Carolina Hurricanes,5,,Carolina Hurricanes,Buffalo Sabres,0.6,0.48333333333333334
2017-01-13,9:00 PM,New Jersey Devils,2,Calgary Flames,1,,New Jersey Devils,Calgary Flames,0.6166666666666667,0.4
2017-01-13,7:30 PM,New York Islanders,5,Florida Panthers,2,,New York Islanders,Florida Panthers,0.55,0.5
2017-01-13,7:00 PM,Toronto Maple Leafs,4,New York Rangers,2,,Toronto Maple Leafs,New York Rangers,0.65,0.6166666666666667
2017-01-13,8:00 PM,Columbus Blue Jackets,3,Tampa Bay Lightning,1,,Columbus Blue Jackets,Tampa Bay Lightning,0.48333333333333334,0.8
2017-01-13,7:00 PM,Chicago Blackhawks,0,Washington Capitals,6,,Washington Capitals,Chicago Blackhawks,0.7,0.6333333333333333
2017-01-14,8:00 PM,Anaheim Ducks,3,Arizona Coyotes,0,,Anaheim Ducks,Arizona Coyotes,0.4,0.65
2017-01-14,1:00 PM,Philadelphia Flyers,3,Boston Bruins,6,,Boston Bruins,Philadelphia Flyers,0.5166666666666667,0.6
2017-01-14,7:00 PM,New York Islanders,4,Carolina Hurricanes,7,,Carolina Hurricanes,New York Islanders,0.6166666666666667,0.5333333333333333
2017-01-14,3:00 PM,Nashville Predators,3,Colorado Avalanche,2,,Nashville Predators,Colorado Avalanche,0.2833333333333333,0.5666666666666667
2017-01-14,8:00 PM,Minnesota Wild,5,Dallas Stars,4,,Minnesota Wild,Dallas Stars,0.55,0.7333333333333333
2017-01-14,7:00 PM,Pittsburgh Penguins,3,Detroit Red Wings,6,,Detroit Red Wings,Pittsburgh Penguins,0.45,0.6833333333333333
2017-01-14,10:00 PM,Calgary Flames,1,Edmonton Oilers,2,SO,Edmonton Oilers,Calgary Flames,0.5333333333333333,0.6166666666666667
2017-01-14,7:00 PM,Columbus Blue Jackets,3,Florida Panthers,4,,Florida Panthers,Columbus Blue Jackets,0.55,0.8
2017-01-14,10:00 PM,Winnipeg Jets,2,Los Angeles Kings,3,OT,Los Angeles Kings,Winnipeg Jets,0.5666666666666667,0.4666666666666667
2017-01-14,7:00 PM,New York Rangers,4,Montreal Canadiens,5,,Montreal Canadiens,New York Rangers,0.5833333333333334,0.6166666666666667
2017-01-14,7:00 PM,Toronto Maple Leafs,4,Ottawa Senators,2,,Toronto Maple Leafs,Ottawa Senators,0.5666666666666667,0.6166666666666667
2017-01-14,10:30 PM,St. Louis Blues,4,San Jose Sharks,0,,St. Louis Blues,San Jose Sharks,0.6666666666666666,0.55
2017-01-15,9:00 PM,St. Louis Blues,2,Anaheim Ducks,1,OT,St. Louis Blues,Anaheim Ducks,0.65,0.55
2017-01-15,7:00 PM,Minnesota Wild,3,Chicago Blackhawks,2,,Minnesota Wild,Chicago Blackhawks,0.6166666666666667,0.7666666666666667
2017-01-15,7:00 PM,New Jersey Devils,2,Vancouver Canucks,1,OT,New Jersey Devils,Vancouver Canucks,0.5666666666666667,0.4
2017-01-15,1:00 PM,Philadelphia Flyers,0,Washington Capitals,5,,Washington Capitals,Philadelphia Flyers,0.7333333333333333,0.6
2017-01-16,1:00 PM,New York Islanders,4,Boston Bruins,0,,New York Islanders,Boston Bruins,0.5166666666666667,0.5166666666666667
2017-01-16,1:00 PM,Dallas Stars,1,Buffalo Sabres,4,,Buffalo Sabres,Dallas Stars,0.48333333333333334,0.5166666666666667
2017-01-16,3:00 PM,Montreal Canadiens,0,Detroit Red Wings,1,,Detroit Red Wings,Montreal Canadiens,0.48333333333333334,0.5833333333333334
2017-01-16,9:00 PM,Arizona Coyotes,1,Edmonton Oilers,3,,Edmonton Oilers,Arizona Coyotes,0.5666666666666667,0.36666666666666664
2017-01-16,4:00 PM,Tampa Bay Lightning,2,Los Angeles Kings,1,,Tampa Bay Lightning,Los Angeles Kings,0.5666666666666667,0.45
2017-01-16,7:00 PM,Washington Capitals,7,Pittsburgh Penguins,8,OT,Pittsburgh Penguins,Washington Capitals,0.65,0.7333333333333333
2017-01-16,4:00 PM,Winnipeg Jets,2,San Jose Sharks,5,,San Jose Sharks,Winnipeg Jets,0.6333333333333333,0.4666666666666667
2017-01-17,10:00 PM,Tampa Bay Lightning,1,Anaheim Ducks,2,OT,Anaheim Ducks,Tampa Bay Lightning,0.6666666666666666,0.48333333333333334
2017-01-17,7:00 PM,Carolina Hurricanes,1,Columbus Blue Jackets,4,,Columbus Blue Jackets,Carolina Hurricanes,0.8,0.65
2017-01-17,9:00 PM,Florida Panthers,2,Calgary Flames,5,,Calgary Flames,Florida Panthers,0.6333333333333333,0.55
2017-01-17,9:00 PM,Chicago Blackhawks,6,Colorado Avalanche,4,,Chicago Blackhawks,Colorado Avalanche,0.2833333333333333,0.5833333333333334
2017-01-17,8:00 PM,New Jersey Devils,4,Minnesota Wild,3,,New Jersey Devils,Minnesota Wild,0.7666666666666667,0.4
2017-01-17,7:00 PM,Dallas Stars,7,New York Rangers,6,,Dallas Stars,New York Rangers,0.6166666666666667,0.48333333333333334
2017-01-17,8:00 PM,Ottawa Senators,6,St. Louis Blues,4,,Ottawa Senators,St. Louis Blues,0.5666666666666667,0.5666666666666667
2017-01-17,7:30 PM,Buffalo Sabres,3,Toronto Maple Leafs,4,,Toronto Maple Leafs,Buffalo Sabres,0.6166666666666667,0.5
2017-01-17,10:00 PM,Nashville Predators,0,Vancouver Canucks,1,,Vancouver Canucks,Nashville Predators,0.5833333333333334,0.5666666666666667
2017-01-18,8:00 PM,Boston Bruins,5,Detroit Red Wings,6,SO,Detroit Red Wings,Boston Bruins,0.48333333333333334,0.5166666666666667
2017-01-18,9:30 PM,Florida Panthers,3,Edmonton Oilers,4,OT,Edmonton Oilers,Florida Panthers,0.6,0.5166666666666667
2017-01-18,10:30 PM,San Jose Sharks,3,Los Angeles Kings,2,,San Jose Sharks,Los Angeles Kings,0.5666666666666667,0.6333333333333333
2017-01-18,7:30 PM,Pittsburgh Penguins,4,Montreal Canadiens,1,,Pittsburgh Penguins,Montreal Canadiens,0.55,0.65
2017-01-18,7:30 PM,Arizona Coyotes,3,Winnipeg Jets,6,,Winnipeg Jets,Arizona Coyotes,0.43333333333333335,0.36666666666666664
2017-01-19,10:00 PM,Colorado Avalanche,1,Anaheim Ducks,2,,Anaheim Ducks,Colorado Avalanche,0.6666666666666666,0.2833333333333333
2017-01-19,7:00 PM,Ottawa Senators,2,Columbus Blue Jackets,0,,Ottawa Senators,Columbus Blue Jackets,0.8,0.6
2017-01-19,9:00 PM,Nashville Predators,4,Calgary Flames,3,,Nashville Predators,Calgary Flames,0.6333333333333333,0.5333333333333333
2017-01-19,8:00 PM,Arizona Coyotes,3,Minnesota Wild,4,,Minnesota Wild,Arizona Coyotes,0.7666666666666667,0.36666666666666664
2017-01-19,7:00 PM,Dallas Stars,0,New York Islanders,3,,New York Islanders,Dallas Stars,0.5333333333333333,0.5
2017-01-19,10:30 PM,Tampa Bay Lightning,1,San Jose Sharks,2,,San Jose Sharks,Tampa Bay Lightning,0.6333333333333333,0.4666666666666667
2017-01-19,8:00 PM,Washington Capitals,7,St. Louis Blues,3,,Washington Capitals,St. Louis Blues,0.5666666666666667,0.75
2017-01-19,7:30 PM,New York Rangers,5,Toronto Maple Leafs,2,,New York Rangers,Toronto Maple Leafs,0.6166666666666667,0.5833333333333334
2017-01-20,7:00 PM,Chicago Blackhawks,1,Boston Bruins,0,,Chicago Blackhawks,Boston Bruins,0.5,0.6166666666666667
2017-01-20,7:00 PM,Detroit Red Wings,2,Buffalo Sabres,3,OT,Buffalo Sabres,Detroit Red Wings,0.48333333333333334,0.48333333333333334
2017-01-20,7:00 PM,Pittsburgh Penguins,7,Carolina Hurricanes,1,,Pittsburgh Penguins,Carolina Hurricanes,0.6166666666666667,0.6833333333333333
2017-01-20,9:00 PM,Nashville Predators,3,Edmonton Oilers,2,SO,Nashville Predators,Edmonton Oilers,0.6333333333333333,0.5666666666666667
2017-01-20,7:30 PM,Montreal Canadiens,3,New Jersey Devils,1,,Montreal Canadiens,New Jersey Devils,0.43333333333333335,0.55
2017-01-20,10:00 PM,Florida Panthers,1,Vancouver Canucks,2,,Vancouver Canucks,Florida Panthers,0.5833333333333334,0.5333333333333333
2017-01-21,8:00 PM,Tampa Bay Lightning,3,Arizona Coyotes,5,,Arizona Coyotes,Tampa Bay Lightning,0.35,0.43333333333333335
2017-01-21,5:00 PM,Carolina Hurricanes,2,Columbus Blue Jackets,3,,Columbus Blue Jackets,Carolina Hurricanes,0.7666666666666667,0.5833333333333334
2017-01-21,10:00 PM,Edmonton Oilers,7,Calgary Flames,3,,Edmonton Oilers,Calgary Flames,0.6,0.65
2017-01-21,8:00 PM,Washington Capitals,4,Dallas Stars,3,OT,Washington Capitals,Dallas Stars,0.48333333333333334,0.7666666666666667
2017-01-21,9:00 PM,Anaheim Ducks,3,Minnesota Wild,5,,Minnesota Wild,Anaheim Ducks,0.7666666666666667,0.6666666666666666
2017-01-21,7:00 PM,Buffalo Sabres,3,Montreal Canadiens,2,OT,Buffalo Sabres,Montreal Canadiens,0.5666666666666667,0.5166666666666667
2017-01-21,7:00 PM,Los Angeles Kings,2,New York Islanders,4,,New York Islanders,Los Angeles Kings,0.5333333333333333,0.5666666666666667
2017-01-21,7:00 PM,New Jersey Devils,4,Philadelphia Flyers,1,,New Jersey Devils,Philadelphia Flyers,0.5666666666666667,0.43333333333333335
2017-01-21,10:30 PM,Colorado Avalanche,2,San Jose Sharks,3,OT,San Jose Sharks,Colorado Avalanche,0.6666666666666666,0.25
2017-01-21,7:00 PM,Ottawa Senators,3,Toronto Maple Leafs,2,SO,Ottawa Senators,Toronto Maple Leafs,0.6166666666666667,0.6
2017-01-21,3:00 PM,St. Louis Blues,3,Winnipeg Jets,5,,Winnipeg Jets,St. Louis Blues,0.43333333333333335,0.5666666666666667
2017-01-22,7:30 PM,Vancouver Canucks,2,Chicago Blackhawks,4,,Chicago Blackhawks,Vancouver Canucks,0.6166666666666667,0.6166666666666667
2017-01-22,12:30 PM,New York Rangers,1,Detroit Red Wings,0,OT,New York Rangers,Detroit Red Wings,0.5,0.5833333333333334
2017-01-22,8:00 PM,Nashville Predators,4,Minnesota Wild,2,,Nashville Predators,Minnesota Wild,0.8,0.5666666666666667
2017-01-22,6:00 PM,Philadelphia Flyers,3,New York Islanders,2,OT,Philadelphia Flyers,New York Islanders,0.5666666666666667,0.55
2017-01-22,5:00 PM,Columbus Blue Jackets,7,Ottawa Senators,6,OT,Columbus Blue Jackets,Ottawa Senators,0.6,0.7666666666666667
2017-01-22,3:00 PM,Boston Bruins,1,Pittsburgh Penguins,5,,Pittsburgh Penguins,Boston Bruins,0.6833333333333333,0.5
2017-01-23,9:00 PM,Florida Panthers,2,Arizona Coyotes,3,OT,Arizona Coyotes,Florida Panthers,0.36666666666666664,0.5
2017-01-23,9:00 PM,San Jose Sharks,5,Colorado Avalanche,2,,San Jose Sharks,Colorado Avalanche,0.26666666666666666,0.7
2017-01-23,7:00 PM,Los Angeles Kings,2,New York Rangers,3,,New York Rangers,Los Angeles Kings,0.5833333333333334,0.55
2017-01-23,7:30 PM,Calgary Flames,0,Toronto Maple Leafs,4,,Toronto Maple Leafs,Calgary Flames,0.6,0.6
2017-01-23,8:00 PM,Anaheim Ducks,3,Winnipeg Jets,2,,Anaheim Ducks,Winnipeg Jets,0.4666666666666667,0.6666666666666666
2017-01-23,7:00 PM,Carolina Hurricanes,1,Washington Capitals,6,,Washington Capitals,Carolina Hurricanes,0.7666666666666667,0.55
2017-01-24,7:00 PM,Detroit Red Wings,3,Boston Bruins,4,OT,Boston Bruins,Detroit Red Wings,0.5,0.5166666666666667
2017-01-24,8:30 PM,Tampa Bay Lightning,5,Chicago Blackhawks,2,,Tampa Bay Lightning,Chicago Blackhawks,0.6166666666666667,0.4
2017-01-24,8:30 PM,Minnesota Wild,3,Dallas Stars,2,SO,Minnesota Wild,Dallas Stars,0.4666666666666667,0.7666666666666667
2017-01-24,7:30 PM,Calgary Flames,1,Montreal Canadiens,5,,Montreal Canadiens,Calgary Flames,0.5833333333333334,0.5666666666666667
2017-01-24,7:00 PM,Los Angeles Kings,3,New Jersey Devils,1,,Los Angeles Kings,New Jersey Devils,0.4666666666666667,0.55
2017-01-24,8:00 PM,Buffalo Sabres,5,Nashville Predators,4,OT,Buffalo Sabres,Nashville Predators,0.6,0.55
2017-01-24,7:00 PM,Columbus Blue Jackets,2,New York Islanders,4,,New York Islanders,Columbus Blue Jackets,0.5666666666666667,0.7666666666666667
2017-01-24,7:30 PM,Washington Capitals,0,Ottawa Senators,3,,Ottawa Senators,Washington Capitals,0.6,0.7666666666666667
2017-01-24,7:00 PM,St. Louis Blues,3,Pittsburgh Penguins,0,,St. Louis Blues,Pittsburgh Penguins,0.7166666666666667,0.5333333333333333
2017-01-24,8:00 PM,San Jose Sharks,4,Winnipeg Jets,3,,San Jose Sharks,Winnipeg Jets,0.4666666666666667,0.7166666666666667
2017-01-25,10:00 PM,Edmonton Oilers,4,Anaheim Ducks,0,,Edmonton Oilers,Anaheim Ducks,0.6833333333333333,0.65
2017-01-25,9:30 PM,Vancouver Canucks,3,Colorado Avalanche,2,,Vancouver Canucks,Colorado Avalanche,0.23333333333333334,0.5833333333333334
2017-01-25,7:00 PM,Toronto Maple Leafs,4,Detroit Red Wings,0,,Toronto Maple Leafs,Detroit Red Wings,0.5333333333333333,0.6333333333333333
2017-01-25,8:00 PM,Philadelphia Flyers,2,New York Rangers,0,,Philadelphia Flyers,New York Rangers,0.6166666666666667,0.55
2017-01-26,9:00 PM,Vancouver Canucks,0,Arizona Coyotes,3,,Arizona Coyotes,Vancouver Canucks,0.36666666666666664,0.6
2017-01-26,7:00 PM,Pittsburgh Penguins,3,Boston Bruins,4,,Boston Bruins,Pittsburgh Penguins,0.5333333333333333,0.6833333333333333
2017-01-26,7:00 PM,Los Angeles Kings,3,Carolina Hurricanes,0,,Los Angeles Kings,Carolina Hurricanes,0.5166666666666667,0.55
2017-01-26,8:30 PM,Winnipeg Jets,5,Chicago Blackhawks,3,,Winnipeg Jets,Chicago Blackhawks,0.6166666666666667,0.4666666666666667
2017-01-26,8:30 PM,Buffalo Sabres,3,Dallas Stars,4,,Dallas Stars,Buffalo Sabres,0.48333333333333334,0.5833333333333334
2017-01-26,7:30 PM,Tampa Bay Lightning,1,Florida Panthers,2,OT,Florida Panthers,Tampa Bay Lightning,0.48333333333333334,0.4
2017-01-26,8:00 PM,St. Louis Blues,1,Minnesota Wild,5,,Minnesota Wild,St. Louis Blues,0.8,0.5333333333333333
2017-01-26,7:00 PM,Washington Capitals,5,New Jersey Devils,2,,Washington Capitals,New Jersey Devils,0.43333333333333335,0.7666666666666667
2017-01-26,8:00 PM,Columbus Blue Jackets,3,Nashville Predators,4,,Nashville Predators,Columbus Blue Jackets,0.5833333333333334,0.75
2017-01-26,7:00 PM,Montreal Canadiens,1,New York Islanders,3,,New York Islanders,Montreal Canadiens,0.6,0.5833333333333334
2017-01-26,7:30 PM,Calgary Flames,3,Ottawa Senators,2,OT,Calgary Flames,Ottawa Senators,0.6,0.5666666666666667
2017-01-26,7:00 PM,Toronto Maple Leafs,1,Philadelphia Flyers,2,,Philadelphia Flyers,Toronto Maple Leafs,0.5833333333333334,0.6333333333333333
2017-01-26,10:30 PM,Edmonton Oilers,4,San Jose Sharks,1,,Edmonton Oilers,San Jose Sharks,0.7166666666666667,0.65
2017-01-31,10:00 PM,Colorado Avalanche,1,Anaheim Ducks,5,,Anaheim Ducks,Colorado Avalanche,0.6833333333333333,0.23333333333333334
2017-01-31,9:00 PM,Los Angeles Kings,3,Arizona Coyotes,2,,Los Angeles Kings,Arizona Coyotes,0.4,0.55
2017-01-31,7:00 PM,Philadelphia Flyers,1,Carolina Hurricanes,5,,Carolina Hurricanes,Philadelphia Flyers,0.48333333333333334,0.5833333333333334
2017-01-31,8:30 PM,Toronto Maple Leafs,3,Dallas Stars,6,,Dallas Stars,Toronto Maple Leafs,0.48333333333333334,0.6
2017-01-31,7:30 PM,New Jersey Devils,4,Detroit Red Wings,3,,New Jersey Devils,Detroit Red Wings,0.5333333333333333,0.4166666666666667
2017-01-31,9:00 PM,Minnesota Wild,5,Edmonton Oilers,2,,Minnesota Wild,Edmonton Oilers,0.65,0.8166666666666667
2017-01-31,7:30 PM,Ottawa Senators,5,Florida Panthers,6,,Florida Panthers,Ottawa Senators,0.5166666666666667,0.6166666666666667
2017-01-31,7:30 PM,Buffalo Sabres,2,Montreal Canadiens,5,,Montreal Canadiens,Buffalo Sabres,0.5833333333333334,0.55
2017-01-31,7:00 PM,Washington Capitals,2,New York Islanders,3,,New York Islanders,Washington Capitals,0.6166666666666667,0.7666666666666667
2017-01-31,7:00 PM,Columbus Blue Jackets,6,New York Rangers,4,,Columbus Blue Jackets,New York Rangers,0.6,0.75
2017-01-31,7:00 PM,Nashville Predators,2,Pittsburgh Penguins,4,,Pittsburgh Penguins,Nashville Predators,0.6666666666666666,0.5833333333333334
2017-01-31,10:30 PM,Chicago Blackhawks,1,San Jose Sharks,3,,San Jose Sharks,Chicago Blackhawks,0.6833333333333333,0.6166666666666667
2017-01-31,8:00 PM,Winnipeg Jets,5,St. Louis Blues,3,,Winnipeg Jets,St. Louis Blues,0.5,0.5
2017-01-31,7:30 PM,Boston Bruins,4,Tampa Bay Lightning,3,,Boston Bruins,Tampa Bay Lightning,0.4166666666666667,0.5333333333333333
2017-02-01,10:00 PM,Minnesota Wild,1,Calgary Flames,5,,Calgary Flames,Minnesota Wild,0.5666666666666667,0.8166666666666667
2017-02-01,10:30 PM,Colorado Avalanche,0,Los Angeles Kings,5,,Los Angeles Kings,Colorado Avalanche,0.55,0.2
2017-02-01,8:00 PM,Boston Bruins,3,Washington Capitals,5,,Washington Capitals,Boston Bruins,0.7333333333333333,0.55
2017-02-02,9:00 PM,Chicago Blackhawks,4,Arizona Coyotes,3,,Chicago Blackhawks,Arizona Coyotes,0.36666666666666664,0.5833333333333334
2017-02-02,7:30 PM,New York Rangers,2,Buffalo Sabres,1,OT,New York Rangers,Buffalo Sabres,0.5166666666666667,0.5666666666666667
2017-02-02,8:30 PM,Winnipeg Jets,4,Dallas Stars,3,,Winnipeg Jets,Dallas Stars,0.5166666666666667,0.5333333333333333
2017-02-02,8:00 PM,Edmonton Oilers,0,Nashville Predators,2,,Nashville Predators,Edmonton Oilers,0.55,0.6333333333333333
2017-02-02,7:00 PM,Montreal Canadiens,1,Philadelphia Flyers,3,,Philadelphia Flyers,Montreal Canadiens,0.5833333333333334,0.5833333333333334
2017-02-02,9:00 PM,Toronto Maple Leafs,1,St. Louis Blues,5,,St. Louis Blues,Toronto Maple Leafs,0.4666666666666667,0.6
2017-02-02,7:30 PM,Ottawa Senators,5,Tampa Bay Lightning,2,,Ottawa Senators,Tampa Bay Lightning,0.38333333333333336,0.6166666666666667
2017-02-02,10:00 PM,San Jose Sharks,4,Vancouver Canucks,1,,San Jose Sharks,Vancouver Canucks,0.5666666666666667,0.6833333333333333
2017-02-03,7:30 PM,Edmonton Oilers,1,Carolina Hurricanes,2,,Carolina Hurricanes,Edmonton Oilers,0.5166666666666667,0.6333333333333333
2017-02-03,7:30 PM,New York Islanders,4,Detroit Red Wings,5,,Detroit Red Wings,New York Islanders,0.5,0.6166666666666667
2017-02-03,7:30 PM,Anaheim Ducks,1,Florida Panthers,2,,Florida Panthers,Anaheim Ducks,0.5166666666666667,0.6833333333333333
2017-02-03,7:30 PM,Calgary Flames,4,New Jersey Devils,3,OT,Calgary Flames,New Jersey Devils,0.43333333333333335,0.5666666666666667
2017-02-03,7:00 PM,Columbus Blue Jackets,3,Pittsburgh Penguins,4,OT,Pittsburgh Penguins,Columbus Blue Jackets,0.7,0.75
2017-02-04,7:00 PM,Toronto Maple Leafs,6,Boston Bruins,5,,Toronto Maple Leafs,Boston Bruins,0.5166666666666667,0.6
2017-02-04,7:00 PM,Ottawa Senators,0,Buffalo Sabres,4,,Buffalo Sabres,Ottawa Senators,0.5166666666666667,0.6166666666666667
2017-02-04,7:00 PM,New Jersey Devils,5,Columbus Blue Jackets,1,,New Jersey Devils,Columbus Blue Jackets,0.75,0.45
2017-02-04,3:00 PM,Winnipeg Jets,2,Colorado Avalanche,5,,Colorado Avalanche,Winnipeg Jets,0.16666666666666666,0.5333333333333333
